x,y,label
   9.94357,  23.06870,   4.00000
  35.65791,   4.22705,   3.00000
   3.91353, -17.14793,   1.00000
  10.08610,  10.08898,   1.00000
 -36.11714,  21.99853,   6.00000
 -24.55659,  18.73341,   6.00000
  24.31005, -33.05083,   5.00000
  15.11084,   8.15832,   1.00000
  -3.09651, -30.89346,   2.00000
  27.60443,   0.73662,   3.00000
 -36.33908,   7.14822,   6.00000
 -52.75171, -16.54193,   2.00000
  45.28748, -15.32797,   3.00000
   4.20253,  21.90209,   6.00000
  -5.66524, -33.65661,   2.00000
  19.67876,  25.53610,   3.00000
  30.50741,  24.06831,   3.00000
 -11.32872,   6.46405,   6.00000
 -52.62000,  -4.87193,   2.00000
 -17.29261,  15.27502,   6.00000
   4.34183, -21.51351,   2.00000
 -29.81310, -15.78209,   2.00000
  38.74292,  11.62280,   3.00000
 -20.04561,  15.28947,   6.00000
   8.11850,  39.29061,   4.00000
 -53.52572,  -1.32455,   2.00000
   0.54604,  -5.31073,   1.00000
  -9.42476,  34.84007,   6.00000
  24.33891, -33.07603,   5.00000
  -5.13455,   0.46986,   3.00000
  46.83048, -32.91582,   2.00000
  10.22958,  34.80351,   4.00000
  -7.86150,  24.66445,   4.00000
  33.11118,  -0.54455,   5.00000
 -19.56980, -26.89159,   2.00000
 -19.52077,  21.66106,   6.00000
  22.25935, -23.07384,   2.00000
 -25.68200,   6.29649,   6.00000
  32.03045, -24.23710,   3.00000
 -44.38271, -16.42281,   2.00000
 -54.63790,   7.26152,   2.00000
  40.52623, -20.52739,   5.00000
  24.13572,   2.11740,   3.00000
  -7.21221,  20.72636,   6.00000
 -36.08343,  -9.85416,   2.00000
 -31.57852,  18.31429,   6.00000
 -39.34144,   8.18899,   6.00000
  13.81817, -19.90560,   2.00000
 -43.41079, -17.62531,   2.00000
 -20.75948, -26.54366,   2.00000
 -48.37114, -19.39469,   2.00000
  -7.33197,  38.11386,   4.00000
  28.08696, -16.01895,   5.00000
  39.51116,  14.25380,   3.00000
  21.22497, -24.55087,   5.00000
 -11.67130,   4.76428,   6.00000
  14.33666, -16.43276,   1.00000
  -8.14688, -24.13935,   2.00000
  -4.88755, -15.10935,   2.00000
 -47.75412,  -7.73991,   2.00000
 -53.86118,  12.67737,   2.00000
   2.03202,  53.42205,   4.00000
 -31.49150, -37.93597,   2.00000
   1.59253, -16.24161,   2.00000
  65.00481,  -5.14005,   6.00000
 -15.28026, -16.84313,   3.00000
 -38.68200, -27.35015,   2.00000
  43.97705, -14.27329,   3.00000
  29.47343,  12.22964,   3.00000
  -4.11998,  36.18741,   3.00000
  21.91135,  20.94369,   4.00000
   0.68157, -33.73561,   2.00000
  11.99171,  26.55624,   2.00000
   7.37459,  38.90058,   6.00000
  39.94339,  10.84702,   3.00000
 -42.91592,  17.68735,   6.00000
  -8.91040,  20.67056,   6.00000
   6.76654,  39.52053,   4.00000
  25.44834,  22.14511,   3.00000
  14.91674,   8.24309,   4.00000
  21.58687, -20.75730,   5.00000
  47.35516, -18.35968,   1.00000
  23.79323,  17.24026,   4.00000
   4.61246,  44.66089,   4.00000
  26.09380, -19.56996,   6.00000
  22.23194, -12.80649,   1.00000
  61.82716,  -6.91548,   2.00000
   6.39697, -18.80181,   2.00000
  24.47953,  17.83242,   3.00000
 -33.60709,  27.80798,   4.00000
   1.37463,  18.97822,   4.00000
  34.58006, -16.16163,   5.00000
   0.33185, -14.73772,   4.00000
  17.44724,   3.88227,   1.00000
 -18.96191,   8.64337,   6.00000
  47.00562, -18.00470,   1.00000
   4.39308,  -9.57504,   5.00000
  11.75968,  22.10316,   2.00000
  -6.01533,  16.47483,   5.00000
 -23.12766, -18.19681,   2.00000
  62.02515,  -5.91086,   6.00000
  18.28454,   9.38505,   3.00000
 -30.61968,  38.91275,   2.00000
  25.17537, -12.18552,   5.00000
  23.34224,  20.28184,   3.00000
  33.10652,   1.88203,   3.00000
 -36.93474,  27.30322,   2.00000
  -5.99310, -24.18547,   5.00000
   0.25345,  -4.30436,   1.00000
   2.65639, -17.77321,   2.00000
  -6.03414,  50.82737,   4.00000
   4.55285,  11.97449,   2.00000
  14.45990,   0.29283,   1.00000
  45.96309,   1.37518,   3.00000
 -52.84695,   0.81040,   2.00000
 -32.98882,  -2.65471,   2.00000
 -21.00681, -20.99731,   2.00000
  19.34618, -15.24442,   6.00000
  12.37391,  16.53867,   6.00000
   0.39422,  37.42573,   4.00000
   8.75798,  39.72939,   4.00000
 -47.21904, -28.67758,   2.00000
  -2.41034,  -4.21700,   2.00000
  28.20940,   1.70127,   3.00000
  26.40209,   2.52158,   4.00000
  25.98220,  -4.89545,   2.00000
  44.25900,  12.69997,   3.00000
 -22.47387,   1.19110,   6.00000
 -30.69397, -40.86960,   2.00000
  25.28147,  -8.89732,   5.00000
 -29.85969,  15.28140,   6.00000
  28.88614, -22.34495,   5.00000
  26.07524, -19.70290,   1.00000
  -6.34228, -27.24662,   2.00000
 -14.50505,  12.40232,   6.00000
  25.30035, -12.99463,   5.00000
 -54.05128,  -8.07576,   2.00000
 -22.72854,  20.48406,   6.00000
  -5.45923,  49.70587,   4.00000
  -4.06862,  36.24339,   6.00000
  24.41391,  32.28233,   4.00000
 -46.11105,   8.20876,   2.00000
  27.08574,  20.22642,   3.00000
 -50.75304, -11.66971,   2.00000
  13.78347,  42.97534,   4.00000
  11.66901,  41.44425,   4.00000
 -41.55609, -10.94189,   2.00000
 -36.11123, -10.05799,   2.00000
  12.65837,   8.55876,   4.00000
   8.40899, -23.33176,   2.00000
  -6.75632,  18.11839,   6.00000
   1.76765,  54.06500,   4.00000
  28.87806, -16.99340,   5.00000
 -52.18611,  -5.79171,   2.00000
   9.54303,  31.22313,   1.00000
 -14.09178,  -8.31465,   2.00000
  33.94361,  33.13127,   3.00000
 -16.62014,  11.33157,   6.00000
  37.46601, -25.97960,   5.00000
   6.55802,  35.29109,   4.00000
  -9.44796, -19.44576,   3.00000
  45.69514,   8.16061,   3.00000
  18.85209, -19.73874,   1.00000
  36.00440,   4.97202,   3.00000
  15.91130, -18.43330,   5.00000
  11.70862,   8.72902,   4.00000
 -36.10384, -19.18088,   2.00000
 -17.57262,  -7.73745,   3.00000
  24.79277,  26.42256,   3.00000
 -50.87875,   0.44741,   2.00000
 -17.70265,  -2.41695,   6.00000
  46.47022,  27.93273,   3.00000
   3.53334, -10.17515,   1.00000
   5.32628,  36.82838,   4.00000
  30.68027, -19.74265,   5.00000
  63.52183,  -6.73867,   4.00000
 -42.08715, -22.72413,   2.00000
  38.68826, -22.25588,   5.00000
   4.91610,  -4.77874,   1.00000
  -7.07626,  -3.79331,   5.00000
 -18.89735,  23.94123,   6.00000
 -25.15310,  37.35128,   6.00000
   1.95140, -42.73267,   2.00000
  -9.57361,  -6.85729,   4.00000
 -21.36384, -28.63244,   2.00000
  -7.48876,  42.36428,   4.00000
 -31.88213,  -5.94960,   2.00000
  10.26758,  47.99481,   4.00000
  58.28121,  -5.55344,   6.00000
  13.63946,  24.70231,   5.00000
 -17.15260,  11.83845,   6.00000
  19.92067, -13.03061,   2.00000
 -33.78033,  14.19446,   2.00000
 -24.78628, -35.20872,   2.00000
 -19.89518,  32.95655,   4.00000
 -23.06204,  31.11012,   2.00000
  30.42670,   8.14238,   3.00000
   8.60242,  11.88021,   2.00000
  10.58347,   6.55279,   4.00000
 -10.29616, -22.26300,   2.00000
 -21.91760,  41.22179,   4.00000
 -47.21404,  -8.84493,   2.00000
  19.99346,  38.03022,   4.00000
 -25.58324,  14.23431,   6.00000
  -5.15727, -25.35969,   2.00000
   7.80465,   5.59382,   4.00000
   5.89782, -19.98373,   5.00000
   2.72235, -18.23903,   2.00000
 -44.20213, -19.10786,   2.00000
 -39.21111,  21.81022,   6.00000
  11.51784, -14.49160,   1.00000
 -14.37149, -38.62039,   2.00000
  -7.59193,   6.87289,   3.00000
  13.67370,  -8.53961,   1.00000
  36.88655, -29.14622,   3.00000
  26.81475,  22.29556,   3.00000
 -26.99852,  30.36349,   6.00000
  31.01815, -15.67391,   1.00000
  10.77523,  22.27009,   4.00000
  14.43683, -36.67743,   3.00000
  47.23776, -32.73952,   2.00000
 -30.62632,   7.53231,   6.00000
  -9.83967, -30.71877,   2.00000
  16.06708,  31.29036,   4.00000
 -21.60988, -32.76970,   2.00000
   5.56285,  -5.52523,   1.00000
  -8.81845,  35.41111,   4.00000
 -26.10989,  -8.22174,   6.00000
   4.56517, -50.49955,   5.00000
 -38.58546,  19.60180,   6.00000
  -8.48963,  46.60147,   4.00000
  17.96907,  31.81450,   3.00000
  -3.49705, -24.30458,   2.00000
 -12.42653, -46.25001,   2.00000
  12.01220,  -0.93967,   2.00000
  24.71896, -23.65744,   5.00000
  39.64450,  10.48886,   3.00000
 -33.96846, -12.26693,   2.00000
 -39.58503, -22.26989,   2.00000
 -26.66048, -17.85433,   2.00000
  23.44133, -22.34645,   5.00000
  42.96819,   1.26092,   5.00000
   6.98460,  42.13487,   3.00000
 -29.98812, -15.17843,   2.00000
  16.47565,  37.35263,   4.00000
  -7.00184, -17.50900,   2.00000
  39.36641, -25.43498,   5.00000
  31.96321, -15.88734,   5.00000
  44.91497,   4.11651,   3.00000
  14.54760,   0.91008,   4.00000
   9.00048,  41.02736,   4.00000
 -11.41557, -37.73305,   2.00000
   7.71593,   0.27508,   2.00000
   3.74209,  45.31010,   4.00000
  43.55695,  24.58253,   3.00000
  38.28944,  11.18540,   2.00000
 -14.06021,  14.91432,   6.00000
 -17.55621, -11.34387,   3.00000
  -0.94940,  19.07272,   2.00000
 -48.30118,  -0.86268,   2.00000
 -22.42411, -14.71997,   2.00000
 -23.95882,  23.59347,   6.00000
 -30.74954,   8.26231,   6.00000
  35.39057, -31.85268,   3.00000
  -1.68059,  39.21908,   4.00000
 -24.29745,  -3.89381,   2.00000
 -12.18002, -22.31670,   2.00000
  -1.33835, -16.74706,   2.00000
 -32.32188,  25.86922,   6.00000
  32.53576, -18.59504,   5.00000
   4.82556,  -5.31469,   1.00000
  25.34408, -10.33658,   5.00000
  33.11405,  -3.29894,   3.00000
 -18.28167,  30.11061,   4.00000
   1.54395,   0.60514,   1.00000
  -0.95809, -15.95005,   2.00000
  43.29863, -12.71908,   3.00000
   8.59362,  11.65525,   4.00000
  30.19423,  29.57268,   3.00000
  41.74706,  -6.69580,   3.00000
  13.48237, -39.13075,   5.00000
 -35.23237,  25.13844,   6.00000
  48.96734, -26.89876,   5.00000
 -20.10397,  20.41488,   6.00000
   9.17570, -30.52456,   2.00000
   4.08457,  20.07057,   3.00000
 -22.75899,   1.92303,   2.00000
  25.91726,  18.66076,   3.00000
  36.31433, -20.44203,   5.00000
 -29.34747, -20.66499,   2.00000
  47.90210, -20.09139,   2.00000
 -18.46829, -16.18790,   2.00000
  -6.62808,  54.10456,   4.00000
  16.13506,  -9.07544,   1.00000
 -48.36563, -17.10091,   2.00000
 -38.79439,  21.39845,   6.00000
   5.85340, -45.78572,   2.00000
  13.73423,  -4.94199,   2.00000
  17.13089,  36.57690,   4.00000
 -24.53405, -16.46398,   2.00000
  -7.18526, -34.24083,   2.00000
 -22.42271,   8.97972,   6.00000
  43.99532,  34.99128,   2.00000
   0.69099,  45.89383,   4.00000
 -10.71727, -35.34777,   2.00000
 -13.09730, -34.08017,   2.00000
 -13.27465, -18.54136,   6.00000
  40.33663,  11.20247,   3.00000
  47.34112,   5.19602,   3.00000
 -27.00880,  12.32867,   2.00000
  -6.10662, -10.89845,   2.00000
 -53.58224, -14.28916,   2.00000
 -36.11341,  21.90624,   6.00000
   5.56577, -12.58110,   2.00000
   9.43035, -15.85208,   2.00000
 -20.82666, -13.67486,   2.00000
  21.36841,  27.90259,   3.00000
 -10.22967,  -9.57491,   2.00000
  31.61547,  25.29420,   3.00000
  41.73428,   8.19715,   3.00000
  28.78935,  29.98576,   3.00000
  -2.51285,  54.13408,   4.00000
 -28.21733,  24.28035,   6.00000
   7.66518,  11.27843,   4.00000
 -43.37882, -13.47734,   2.00000
   7.86477,  32.89840,   4.00000
  29.43556,  -5.76959,   5.00000
 -35.21238, -33.32816,   2.00000
  27.49794, -28.25500,   5.00000
   0.08105,  43.12836,   4.00000
 -18.42086,   0.84843,   6.00000
 -26.26612,  13.80169,   6.00000
  18.51548, -13.37522,   5.00000
  -3.85267,  24.35595,   3.00000
   2.13767, -28.19947,   2.00000
   8.22199, -21.35624,   2.00000
 -42.31248, -12.10758,   2.00000
  -9.00591,  11.27759,   1.00000
  12.96233, -12.12677,   1.00000
  30.03888, -19.67822,   2.00000
  10.20325,  21.84237,   1.00000
  24.95307,  -9.37175,   2.00000
  24.32359,  19.40972,   3.00000
 -19.04582,   9.65635,   6.00000
  -7.28613,   9.82342,   1.00000
  11.20556,  51.54516,   4.00000
  19.25391,  -5.92118,   6.00000
 -16.17521,  19.16364,   5.00000
  18.94315,  17.08566,   4.00000
 -17.08907, -19.31675,   6.00000
  13.53665,  46.99391,   4.00000
  29.02505,  21.97976,   2.00000
 -11.73658,  12.61346,   6.00000
 -22.31095, -31.53937,   2.00000
 -43.68147, -11.07952,   2.00000
 -12.85139, -10.72303,   6.00000
  42.94102,  -4.20477,   3.00000
  37.14738, -35.08511,   2.00000
 -12.83213, -32.46785,   2.00000
  64.17042,  -4.86097,   4.00000
  22.17714,  -6.61515,   5.00000
  -7.84065, -34.29306,   2.00000
 -21.87838,  40.59874,   4.00000
  65.60088,   1.05674,   6.00000
  43.18627,  22.48928,   3.00000
  33.21290, -16.63069,   5.00000
 -46.39777,  21.85848,   6.00000
 -13.93565,  24.09281,   6.00000
 -24.99346, -36.56598,   2.00000
 -19.36772,  -1.27631,   6.00000
  24.45638, -28.77769,   6.00000
 -52.33268,  13.84286,   2.00000
  16.33741, -26.47899,   2.00000
 -22.05490,  23.04519,   6.00000
 -31.03542,  30.54768,   6.00000
  26.51966,  -7.29721,   5.00000
   0.92932, -33.86893,   2.00000
  17.76203, -41.73722,   5.00000
 -27.60120, -14.54606,   3.00000
  13.67753,  43.78600,   4.00000
   8.73929, -16.22066,   1.00000
  31.72529,  -2.95595,   5.00000
  26.58813,  -3.83329,   2.00000
   4.67609, -25.16227,   2.00000
  -8.57978,   5.05628,   2.00000
 -40.97482,  18.40024,   6.00000
  27.07603, -26.61824,   5.00000
 -13.25407,  46.94544,   4.00000
  -8.68724, -16.54015,   2.00000
 -15.68258, -36.06092,   2.00000
  16.15607, -19.41637,   3.00000
   4.99482, -26.94460,   2.00000
  -7.65489,  17.72072,   6.00000
 -12.33372, -45.68094,   2.00000
  28.46553, -33.74668,   5.00000
  28.39534,  23.08201,   3.00000
   9.74720,  -3.16875,   1.00000
 -23.69220, -25.93700,   2.00000
 -34.33351, -25.43272,   2.00000
 -47.85191,   6.30892,   2.00000
 -37.72230, -20.62374,   2.00000
 -30.00042,  16.82288,   6.00000
  12.22577,  15.56351,   1.00000
 -52.66194, -27.83659,   2.00000
 -25.77523, -17.34411,   2.00000
 -51.91510,  16.08323,   2.00000
  40.85682, -25.37941,   5.00000
   8.62966,  42.44265,   4.00000
  36.92851, -19.99178,   5.00000
 -35.17133,  -4.47042,   2.00000
  20.73406,  31.88485,   3.00000
  27.90315,  21.58720,   3.00000
  13.39329,  -3.20100,   2.00000
  35.59411, -16.79290,   5.00000
  -7.79085,  -1.67664,   5.00000
 -37.72021, -19.87059,   2.00000
  23.45447,  -7.80042,   2.00000
   8.55369, -24.42852,   1.00000
   1.75346, -38.85221,   2.00000
  -1.99602,  -6.15872,   1.00000
 -12.06662,  19.29337,   6.00000
 -47.23769, -20.39147,   2.00000
  45.58776, -10.67341,   3.00000
  29.00940,  17.25149,   3.00000
 -29.61624,  21.87745,   6.00000
 -37.69652,  15.52868,   2.00000
  12.52184,  19.75908,   4.00000
 -21.94795,  -8.17595,   2.00000
  49.32785, -13.20794,   1.00000
 -27.29561, -12.89329,   2.00000
  64.89474,  -2.86321,   3.00000
 -22.66110,  41.45082,   6.00000
 -54.55815,   7.34651,   2.00000
  23.66369, -32.15855,   2.00000
  29.30923,  20.54990,   3.00000
   5.58611,  -7.00823,   1.00000
  35.20491,  -9.22290,   5.00000
  -4.98596,  -2.01169,   1.00000
 -44.62698,   4.16821,   2.00000
  16.34972, -28.62012,   2.00000
 -35.63349,  14.78350,   6.00000
  65.27114,  -7.87735,   5.00000
  30.91336,  25.90060,   3.00000
 -28.05993,  25.79305,   3.00000
 -47.03609, -18.06672,   2.00000
 -25.33353, -22.91976,   2.00000
 -32.84956,  13.36654,   2.00000
   9.27233,  41.30061,   4.00000
 -30.59107, -24.40179,   2.00000
  27.78968,   9.74901,   3.00000
  39.02929, -12.81979,   5.00000
  23.14089, -17.53920,   4.00000
 -45.19756, -12.71486,   2.00000
  27.95654,   2.12358,   3.00000
  25.08169, -13.21351,   5.00000
  12.49122, -49.69522,   2.00000
 -13.12825,  36.57211,   4.00000
  38.35275, -33.38482,   2.00000
   1.87055,  10.43295,   2.00000
  -4.47248,  38.67764,   4.00000
 -14.65948, -13.87144,   2.00000
 -14.99954, -19.28198,   6.00000
  44.73942,   0.32281,   5.00000
  31.39109,  12.91870,   3.00000
  -9.89295,   3.60945,   6.00000
 -26.87343, -18.76136,   6.00000
  -0.90264,  47.21683,   4.00000
  34.12335,  -5.44748,   5.00000
   4.06275, -14.09722,   1.00000
 -18.34003,   6.63992,   6.00000
 -19.61279,  -5.02464,   5.00000
   9.52973, -42.20143,   2.00000
 -25.37750, -33.02364,   2.00000
  42.50733, -15.95010,   2.00000
   3.87395, -15.92773,   1.00000
 -53.93565,  -8.78510,   2.00000
 -19.23923, -44.06926,   2.00000
  25.82193,   5.90788,   3.00000
 -16.72645, -28.11841,   2.00000
 -48.74187,   8.45029,   2.00000
 -33.60043, -31.05273,   2.00000
  43.49897,  19.62666,   3.00000
 -16.39575,  29.49102,   4.00000
 -21.53991,  35.70086,   2.00000
  -9.62315,  14.90798,   6.00000
  35.06143,  24.34164,   3.00000
 -33.21778, -11.73038,   2.00000
  -3.42784,  44.55600,   4.00000
 -28.73116,  -3.68664,   2.00000
 -46.98950,  22.73550,   1.00000
 -32.32253,   3.49670,   6.00000
   6.39634,  22.84526,   2.00000
 -33.47581,  13.49211,   2.00000
  23.96677, -37.00511,   5.00000
 -17.85938, -38.74687,   2.00000
 -21.41809,  18.35124,   2.00000
  13.42891,  14.28434,   3.00000
  -5.50002, -20.54621,   2.00000
  -4.71279, -42.71711,   2.00000
  29.61991,  16.52438,   3.00000
  18.95169, -30.62387,   1.00000
  63.06818,  -4.47498,   4.00000
 -15.13985, -19.23110,   2.00000
  27.44670, -41.21754,   5.00000
 -16.03576, -25.73810,   2.00000
 -45.30207,  -5.63712,   2.00000
  15.23240,   7.62267,   4.00000
  51.53910,  13.78261,   2.00000
 -15.63274,  49.33232,   6.00000
  44.73625,  12.64008,   6.00000
  15.63200,   9.30947,   1.00000
 -57.06685,  -7.02816,   2.00000
  -0.88477,  -1.40867,   1.00000
 -38.14491,  13.95647,   6.00000
  20.64603,  -0.51173,   3.00000
 -23.78729, -18.06534,   2.00000
 -15.10836,   3.19238,   6.00000
 -28.34455, -26.98456,   2.00000
 -22.75245, -24.25757,   2.00000
  45.58310, -18.40562,   1.00000
   4.90788, -34.17698,   2.00000
  30.62556, -36.50109,   5.00000
  -8.61506, -13.76200,   2.00000
 -11.95662,  12.28430,   6.00000
 -25.81498,  26.46940,   2.00000
  44.21704,  10.08389,   3.00000
   2.24235,  -5.28048,   1.00000
 -22.74628,  41.40511,   6.00000
  13.28426,  12.01027,   4.00000
  49.27766,   0.57279,   3.00000
   8.45738,  30.68291,   4.00000
 -30.65826,  -3.71749,   1.00000
  -0.62835,  17.72651,   2.00000
  31.07955,  25.66380,   3.00000
  33.89571,  19.06374,   2.00000
  39.02470,  -8.74328,   5.00000
 -23.21845, -34.42714,   2.00000
  39.01491,  12.88780,   3.00000
  36.81143,  -4.87225,   3.00000
   7.69137,  53.37086,   4.00000
  30.15566, -28.67020,   5.00000
   2.29375,  11.58269,   2.00000
 -49.91004,  -6.45972,   2.00000
 -11.66609,  22.97425,   6.00000
  42.42411, -19.77620,   1.00000
  23.56794,   5.25163,   3.00000
 -14.31838,  17.34288,   6.00000
 -35.03346,   3.14028,   6.00000
 -55.99629, -11.03886,   2.00000
 -23.01855, -37.45604,   2.00000
  26.05801, -42.93145,   5.00000
   9.99559,  21.88934,   1.00000
 -19.54577, -44.47308,   2.00000
 -34.10772, -30.17009,   2.00000
 -16.14527, -39.91597,   2.00000
  49.43318,   7.39371,   3.00000
   3.94354, -41.11945,   5.00000
 -11.49815,   1.39966,   2.00000
  36.95602,   4.82560,   5.00000
 -30.50226, -14.47577,   6.00000
  56.42239,  -7.08555,   2.00000
  16.30617,  35.47785,   4.00000
 -29.97268,  18.50027,   6.00000
  35.45474,   7.19859,   3.00000
 -20.31279,  21.11017,   4.00000
  -2.72527,   9.32288,   6.00000
  43.87475,  14.23456,   3.00000
 -25.10530,  -3.62799,   2.00000
  -7.13269,  15.83771,   5.00000
 -47.38909,  -5.24739,   2.00000
 -32.30599,  15.03921,   6.00000
  11.82628,  10.17292,   4.00000
   2.43023, -39.15659,   2.00000
 -34.02949,   4.91443,   2.00000
   9.97348,  -8.82661,   1.00000
  22.23432,  -7.69679,   6.00000
  23.19933,  21.75681,   3.00000
 -52.64228, -16.09607,   2.00000
  -5.36716,  44.78296,   4.00000
  -1.73661,  -3.66298,   1.00000
 -14.49455, -38.97776,   2.00000
 -18.28006,   6.71453,   6.00000
  41.56158,  26.59620,   3.00000
  10.27861, -48.49744,   5.00000
 -33.43544, -34.10497,   2.00000
  -4.33360,  51.48264,   4.00000
  41.38368, -19.38957,   5.00000
  19.88681, -22.51507,   1.00000
 -41.83741,   9.34316,   2.00000
  19.42319, -15.31282,   5.00000
   5.74312, -21.24226,   5.00000
 -28.88257,  -5.57709,   2.00000
 -29.49161, -26.71435,   2.00000
  37.07005, -10.54888,   5.00000
 -44.61130, -23.06238,   2.00000
  13.87463,  19.50966,   4.00000
  19.04791, -38.73435,   5.00000
 -30.40435,  21.90924,   6.00000
 -31.48433,  12.07733,   2.00000
   2.35862, -19.46521,   2.00000
 -12.64440,   6.63015,   6.00000
  42.32598,  15.55589,   3.00000
 -39.81578,  -4.15207,   2.00000
  -9.82728, -26.14851,   2.00000
   7.94936, -10.67412,   1.00000
   9.00265, -31.96469,   5.00000
  36.63105, -34.89376,   2.00000
 -39.83400,   9.85659,   2.00000
 -13.34964,   5.35682,   6.00000
 -12.08925,  -0.41445,   6.00000
 -58.41220, -13.13393,   2.00000
  46.85727, -11.41078,   3.00000
 -22.74218, -13.22953,   6.00000
  12.31711,  39.73454,   4.00000
  13.86217,   0.80984,   2.00000
   5.57725,  30.28086,   4.00000
  -4.37491, -40.18565,   2.00000
  13.34512, -28.62629,   5.00000
  18.65740,   1.83469,   3.00000
   2.20495,  53.34294,   4.00000
  -2.78275, -36.48982,   2.00000
  50.36615,  14.90905,   3.00000
 -46.69972,  -6.10181,   2.00000
 -25.11685, -26.44702,   2.00000
 -47.51710,  -3.90135,   2.00000
 -51.48461, -20.87940,   2.00000
 -24.83953,  -7.17925,   2.00000
 -22.70846, -24.28151,   2.00000
   6.94944,  22.80505,   3.00000
 -22.83290,  41.87291,   4.00000
 -33.66405, -36.99203,   2.00000
 -27.39760, -13.14366,   2.00000
   2.73640, -24.09894,   5.00000
  -5.44229, -19.50390,   2.00000
 -25.07955,  17.14127,   6.00000
  -3.85965, -50.94064,   3.00000
  15.32272,   4.98001,   1.00000
 -44.24524,  -7.09064,   2.00000
  35.94353,  20.01677,   3.00000
   2.16971,  53.88037,   4.00000
  12.14802,   2.25908,   1.00000
  13.75814, -18.00366,   2.00000
  26.95216,  22.94653,   3.00000
 -12.74603,   2.59768,   1.00000
   5.85880,  47.62091,   4.00000
 -19.78091, -12.83165,   2.00000
  -3.64151, -13.73151,   2.00000
 -24.06485, -33.31282,   2.00000
 -40.95051, -13.09670,   1.00000
 -10.60627, -21.98646,   2.00000
  -0.89191, -37.56339,   2.00000
 -43.21901, -11.02386,   2.00000
  15.72596,  13.49071,   4.00000
  46.20380,   9.13870,   3.00000
  -4.43107, -37.89927,   2.00000
 -32.06518,  -8.91678,   2.00000
  22.92491, -20.51458,   3.00000
 -15.39495, -38.65554,   2.00000
 -14.32470,  -6.46081,   2.00000
  33.66422,   5.65650,   3.00000
  20.43320,  -4.95048,   3.00000
 -17.28441, -34.68200,   2.00000
  13.26643, -13.74679,   1.00000
 -28.49211,  18.64513,   6.00000
 -33.57862, -33.18977,   2.00000
  -5.96408, -32.14019,   2.00000
 -20.91976,  19.90942,   3.00000
  22.58534,  -3.40761,   5.00000
 -31.35957,  18.40104,   6.00000
  41.17074, -38.89780,   3.00000
  44.42244,   8.28443,   3.00000
  -7.31434,   9.81214,   1.00000
   7.99914, -30.14366,   2.00000
  34.51201,  21.10973,   2.00000
   9.18571,   3.23934,   4.00000
 -16.66582,  23.79211,   2.00000
  28.82323,   9.91957,   3.00000
 -52.95313, -18.29637,   2.00000
  -6.37249,  14.84355,   5.00000
 -35.47939, -18.16655,   2.00000
  -4.42474, -17.28219,   2.00000
 -36.69804,  16.60169,   2.00000
  -3.80840,  23.78049,   3.00000
 -13.13076, -18.60632,   6.00000
  26.37274,  11.37868,   3.00000
 -39.07213, -17.75188,   2.00000
 -37.57363, -13.27840,   2.00000
 -37.36667,   4.54847,   2.00000
  11.56902,  -4.00840,   1.00000
  15.38162,  29.45549,   4.00000
  14.15649,  37.30704,   4.00000
  33.65548,  17.72982,   4.00000
 -15.74341, -26.08652,   1.00000
 -20.16859,  17.39444,   6.00000
  15.19625,  18.29538,   4.00000
  16.40090,   2.32767,   1.00000
 -28.02788,  17.61643,   6.00000
  40.53985, -31.60696,   1.00000
  45.53794,  -6.13860,   3.00000
  12.54923,  51.19875,   2.00000
 -44.11169,   3.78610,   2.00000
   2.00219,  11.67947,   2.00000
 -11.11276, -36.90822,   2.00000
  41.22129,  -8.78836,   3.00000
  20.54141, -30.58395,   5.00000
  13.39563,  -9.29938,   1.00000
   3.88658, -23.08565,   2.00000
 -19.34615,  -4.92437,   2.00000
  26.54636,  24.36032,   4.00000
 -21.01307,  31.29640,   2.00000
  -7.00097,  14.39195,   5.00000
  43.23404,  16.19787,   3.00000
 -12.25684, -33.98240,   2.00000
 -20.06278,   1.49058,   2.00000
  28.84395,  -8.24917,   6.00000
  41.01716, -25.05863,   3.00000
 -31.36616, -33.97081,   2.00000
  64.91216,  -8.10210,   5.00000
  22.14932, -12.39822,   2.00000
 -23.27521,  21.46555,   6.00000
  -7.48296,  45.54281,   4.00000
 -24.33995,  22.25443,   2.00000
 -36.90316,  -5.54882,   2.00000
  22.15471,  12.94321,   6.00000
   2.78137,  50.89888,   4.00000
  36.64919,  14.79086,   3.00000
  -8.07409,  38.19122,   4.00000
  -1.59110,  41.82323,   4.00000
  -0.75781, -29.79624,   2.00000
 -15.55960, -14.77920,   3.00000
  -6.00488,  -5.93506,   2.00000
   0.18640,  31.05934,   4.00000
  46.66451,   1.48195,   3.00000
 -13.13680,  28.85570,   6.00000
  47.95786,   5.71121,   3.00000
 -12.42443, -30.74970,   2.00000
  41.23311,  -7.59675,   3.00000
  15.60003, -18.70534,   2.00000
   4.16821, -47.83926,   2.00000
 -12.25959,  31.92453,   2.00000
  29.64191, -25.59302,   2.00000
 -33.41964,  -2.12742,   2.00000
  -1.54574,  32.88716,   4.00000
   7.00814,  43.26034,   4.00000
  16.21358,  10.73499,   1.00000
   1.38798,  44.42620,   4.00000
  -2.01393,  41.98800,   4.00000
  -5.67585,  51.61817,   4.00000
  11.86409, -49.73161,   6.00000
 -51.56552, -20.20832,   2.00000
   6.28577,  39.13581,   4.00000
